y_pred,y
3.2757583651276785,3.5
2.056768537469162,1.850000023841858
2.7643830974376193,2.799999952316284
2.3825550538047646,2.380000114440918
3.1102960636404933,2.4000000953674316
3.8584522775820878,3.940000057220459
0.2913691970191482,1.409999966621399
2.7317844527728408,1.5299999713897705
2.0214009147422582,1.6699999570846558
3.120680489611356,3.700000047683716
3.4110727188870342,3.8499999046325684
2.4747468658547422,2.6600000858306885
1.2248475777187031,1.5199999809265137
2.8119773337664293,3.8399999141693115
2.002608983076478,2.0
0.8608066768089713,1.7899999618530273
4.185544087070559,3.869999885559082
4.933127163993937,3.069999933242798
3.359239555322228,2.890000104904175
3.1729250385242653,2.549999952316284
2.552397797513733,2.7300000190734863
4.164331533977638,4.139999866485596
3.433772711011479,1.399999976158142
3.0370797772194527,4.099999904632568
3.2533234117291254,4.199999809265137
2.525677469128915,2.1700000762939453
1.207997778489836,1.840000033378601
2.4224241218458573,2.509999990463257
2.4267277233502282,2.4000000953674316
3.7936604221062225,3.450000047683716
1.3480128853082025,1.399999976158142
3.3488619930629695,3.5999999046325684
2.5469555785653104,3.0999999046325684
3.9060625920819274,3.619999885559082
2.6170327111854803,3.619999885559082
3.283813854879688,3.4000000953674316
3.7932588106718477,2.0399999618530273
3.1387240168185895,3.059999942779541
2.376774293458222,2.3499999046325684
1.4499836267801565,-0.7599999904632568
3.4169430168156123,3.0999999046325684
2.9221941166747123,2.9000000953674316
3.2978115603120384,3.299999952316284
3.0217576540260125,2.6600000858306885
0.5369890565058195,2.3299999237060547
2.4872431048208106,1.7000000476837158
1.4654763126556958,1.1100000143051147
3.4112146775747396,3.5399999618530273
1.6443888703324716,3.4000000953674316
2.7302102446660226,2.9600000381469727
3.158471750927263,3.7699999809265137
2.560813435625366,2.6600000858306885
3.1612110446270694,3.1600000858306885
2.5103494708828737,2.1600000858306885
3.90171058268894,4.199999809265137
2.958546615068709,0.019999999552965164
1.586648349956232,2.180000066757202
1.936066077136667,0.029999999329447746
2.7512036364930403,2.859999895095825
2.5835212886163363,2.7200000286102295
0.7052190592672235,0.5
3.47830061026543,0.6399999856948853
0.6201904570704979,1.4199999570846558
1.7646635552236476,2.299999952316284
1.4555193153637422,0.9200000166893005
3.0202294272970405,3.4200000762939453
2.0857208941856933,2.0999999046325684
2.4912771791724335,3.200000047683716
3.3502618051323223,3.299999952316284
2.4183682917717815,2.9800000190734863
1.7379584588940449,1.600000023841858
2.036992431512215,1.399999976158142
3.7121028516630443,4.070000171661377
3.723237832090141,3.109999895095825
1.3579939571112536,2.5999999046325684
3.841351309891274,3.8499999046325684
2.3925211671299955,4.300000190734863
4.039674756825286,3.75
1.4920611193444535,1.7200000286102295
2.747986336743479,2.809999942779541
1.5534210347314332,1.2599999904632568
0.9104922137481735,0.8999999761581421
1.2908368068956784,0.699999988079071
2.4381146545674124,2.5399999618530273
2.6595245031158012,3.299999952316284
-0.42511246632681726,0.15000000596046448
3.609062446241255,2.690000057220459
3.442816551554111,3.200000047683716
2.2489950107885015,1.4900000095367432
3.91000447997056,3.799999952316284
2.0859785897429624,2.0799999237060547
3.04953041103731,3.5999999046325684
2.5548632736191137,2.299999952316284
1.0581729811571918,1.850000023841858
2.161008035415716,3.299999952316284
2.874556890250849,4.300000190734863
1.223733577264325,1.4800000190734863
3.087567611288061,2.9600000381469727
1.1726091825279725,0.800000011920929
2.5608581781145303,2.240000009536743
0.7929627374895949,0.7099999785423279
0.5351594949645649,1.75
3.6651660911341972,3.5999999046325684
1.163153069341439,1.5
3.439641689135822,2.9000000953674316
3.365839820699925,2.9000000953674316
2.430517755324887,1.5800000429153442
0.37386020343406007,0.05999999865889549
1.965938005671648,1.7100000381469727
-0.11936735572774783,-0.5099999904632568
-0.09010420399141605,1.399999976158142
2.051535912458698,2.990000009536743
2.7260624398876687,2.609999895095825
2.361775461319384,1.5
2.8117557719009407,2.200000047683716
-0.6303905661840844,-0.41999998688697815
1.923898958029449,1.7000000476837158
1.6496051198415178,1.8600000143051147
0.5230409267105645,1.3799999952316284
3.478098951957478,3.2699999809265137
2.9411756595349283,3.200000047683716
1.4723825115926286,0.8999999761581421
2.6695722654580796,2.7799999713897705
3.1779995277968105,3.890000104904175
3.336319215730247,3.7200000286102295
2.818167169877899,2.759999990463257
3.2364005169591685,3.4600000381469727
1.2554428514680716,1.590000033378601
2.8472475876710277,2.809999942779541
2.2821675240692314,1.7899999618530273
3.529591785268975,3.0999999046325684
0.00402866960016384,0.5199999809265137
2.6822737713688376,2.799999952316284
3.0719684915877186,2.309999942779541
-0.12118721455736725,0.5199999809265137
1.1455520728382018,1.2100000381469727
2.1493803337757176,2.1500000953674316
1.8140256599296207,1.7799999713897705
0.3190262651393861,0.3100000023841858
2.6990872852078924,3.369999885559082
1.8684475715767213,0.6100000143051147
2.5688196275862385,3.4000000953674316
2.4486864568786713,3.180000066757202
2.496859440629772,1.8200000524520874
2.105743858995281,1.7000000476837158
2.9709713512746143,3.369999885559082
0.7448661384762991,2.109999895095825
