y_pred,y
3.2776535989413484,3.5
2.055675114212422,1.850000023841858
2.767863323109785,2.799999952316284
2.3829878655023102,2.380000114440918
3.11191285563077,2.4000000953674316
3.8628600465416674,3.940000057220459
0.291222818422524,1.409999966621399
2.735973222880297,1.5299999713897705
2.0209929680697463,1.6699999570846558
3.1199654295138455,3.700000047683716
3.414521440144559,3.8499999046325684
2.478378830857607,2.6600000858306885
1.2228532688387392,1.5199999809265137
2.8145850507385597,3.8399999141693115
2.004618347107706,2.0
0.8593779635768698,1.7899999618530273
4.190224653488798,3.869999885559082
4.9385134896356035,3.069999933242798
3.3605098905054414,2.890000104904175
3.1743090250705315,2.549999952316284
2.552601591964786,2.7300000190734863
4.16550082721218,4.139999866485596
3.4380313919913332,1.399999976158142
3.0383265487763986,4.099999904632568
3.2549288365778604,4.199999809265137
2.5274556767602796,2.1700000762939453
1.2050275093520437,1.840000033378601
2.422246913460916,2.509999990463257
2.4283021915058067,2.4000000953674316
3.7916737749142944,3.450000047683716
1.3481952344525532,1.399999976158142
3.353061311111324,3.5999999046325684
2.546922013705142,3.0999999046325684
3.908939918641482,3.619999885559082
2.617903102456974,3.619999885559082
3.287695684547256,3.4000000953674316
3.7913775409910935,2.0399999618530273
3.1444436610677977,3.059999942779541
2.378212100559798,2.3499999046325684
1.4528979679045981,-0.7599999904632568
3.4201431637256388,3.0999999046325684
2.924349241348705,2.9000000953674316
3.2997289753584855,3.299999952316284
3.0201158880867487,2.6600000858306885
0.5355195146139877,2.3299999237060547
2.487127004461301,1.7000000476837158
1.4639486876797192,1.1100000143051147
3.4159268563769802,3.5399999618530273
1.6428397944434212,3.4000000953674316
2.7323868582410418,2.9600000381469727
3.1587306790958376,3.7699999809265137
2.5591968929381954,2.6600000858306885
3.1618741942119217,3.1600000858306885
2.511968230875327,2.1600000858306885
3.902930285394312,4.199999809265137
2.9641051404530554,0.019999999552965164
1.584415360695582,2.180000066757202
1.936339991040571,0.029999999329447746
2.754297054906096,2.859999895095825
2.5846717427927954,2.7200000286102295
0.7038307468399263,0.5
3.471272806991744,0.6399999856948853
0.6173632844692862,1.4199999570846558
1.7669290715969437,2.299999952316284
1.4571853654225733,0.9200000166893005
3.022407469744836,3.4200000762939453
2.0867664489081545,2.0999999046325684
2.491199968255734,3.200000047683716
3.351065167198173,3.299999952316284
2.419922669922724,2.9800000190734863
1.7342977310035401,1.600000023841858
2.034083676000777,1.399999976158142
3.714469267112719,4.070000171661377
3.728007198926291,3.109999895095825
1.3615733143723143,2.5999999046325684
3.845664443908298,3.8499999046325684
2.3910807683707596,4.300000190734863
4.044607626692661,3.75
1.4908580224064005,1.7200000286102295
2.747535363081782,2.809999942779541
1.5516655494533507,1.2599999904632568
0.9084682216678398,0.8999999761581421
1.2917979636292016,0.699999988079071
2.4384106340940535,2.5399999618530273
2.6612995671271173,3.299999952316284
-0.42943230195251325,0.15000000596046448
3.612964672642854,2.690000057220459
3.444733568857604,3.200000047683716
2.253067640482905,1.4900000095367432
3.9122368840107424,3.799999952316284
2.0846039860083754,2.0799999237060547
3.0478408728734623,3.5999999046325684
2.5554251162181063,2.299999952316284
1.0545638548058955,1.850000023841858
2.161557985534421,3.299999952316284
2.878784949144887,4.300000190734863
1.2266589800092478,1.4800000190734863
3.0922363039106586,2.9600000381469727
1.1703789365700432,0.800000011920929
2.557739514364001,2.240000009536743
0.7933359967744126,0.7099999785423279
0.5335103562632012,1.75
3.6676264614116096,3.5999999046325684
1.1604736692692255,1.5
3.440748198434967,2.9000000953674316
3.3685228835417576,2.9000000953674316
2.4300969821683114,1.5800000429153442
0.3694741598378516,0.05999999865889549
1.9650289156541847,1.7100000381469727
-0.12520527764681866,-0.5099999904632568
-0.09280153907334333,1.399999976158142
2.051321473069275,2.990000009536743
2.723514459424602,2.609999895095825
2.363793443698575,1.5
2.809741014222709,2.200000047683716
-0.6324107453309675,-0.41999998688697815
1.9245338322348018,1.7000000476837158
1.6514698419383849,1.8600000143051147
0.5225065812183171,1.3799999952316284
3.4832819795418106,3.2699999809265137
2.9384996122715195,3.200000047683716
1.4714050953228994,0.8999999761581421
2.674805602585909,2.7799999713897705
3.1792155149106778,3.890000104904175
3.334549300784703,3.7200000286102295
2.8196297919488695,2.759999990463257
3.2381055613025,3.4600000381469727
1.255302962604064,1.590000033378601
2.849358170346558,2.809999942779541
2.281658059899258,1.7899999618530273
3.528717043500938,3.0999999046325684
0.00018514967258832007,0.5199999809265137
2.6835612136180433,2.799999952316284
3.075671610629621,2.309999942779541
-0.1260312262884585,0.5199999809265137
1.143952032058719,1.2100000381469727
2.147797460170032,2.1500000953674316
1.8161845790099795,1.7799999713897705
0.3176173203396102,0.3100000023841858
2.6974640573626134,3.369999885559082
1.8707665146774553,0.6100000143051147
2.567199630348225,3.4000000953674316
2.450541192470916,3.180000066757202
2.4966011126137166,1.8200000524520874
2.1075413499981166,1.7000000476837158
